rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
4597,5009.01,5009,463781038,463781038,1,PC,17h25m10.65s,261.294366,,,-40d35m00.5s,-40.583473,,,-0.322,0.083,-0.083,0,1,-0.447,0.063,-0.063,0,1,2459385.304,0.008697,-0.008697,0,1,8.1755735,0.0002297,-0.0002297,0,1,7.683,1.056,-1.056,0,1,2870,7.82951,-7.82951,0,1,17.9327,1.50922,-1.50922,0,1,4574.7,,,,,2291,,,,,11.9032,0.022,-0.022,0,1,1324.39,82.64,-82.64,0,1,9169,345.5,-345.5,0,1,3.73,0.07,-0.07,0,1,3.44,0.21,-0.21,0,1,2022/1/6 22:49,2024/8/22 10:08
4598,501.01,501,134537478,134537478,1,KP,07h13m12.34s,108.301409,,,-42d24m35.14s,-42.409762,,,-11.287,0.041,-0.041,0,1,-1.855,0.042,-0.042,0,1,2459987.848,0.001564,-0.001564,0,1,1.7100122,0.0000008,-0.0000008,0,1,1.79,0.112,-0.112,0,1,12680,2.36465,-2.36465,0,1,17.2191,0.87616,-0.87616,0,1,826.113,,,,,1493,,,,,10.3887,0.006,-0.006,0,1,250.121,1.539,-1.539,0,1,5720,,,0,1,4.16816,,,0,1,1.51,0.07,-0.07,0,1,2019/3/14 21:38,2023/4/4 16:02
4599,5010.01,5010,276735500,276735500,1,PC,18h01m21.75s,270.340633,,,-79d21m11.21s,-79.353115,,,7.888,0.043,-0.043,0,1,-32.317,0.054,-0.054,0,1,2459376.397,0.002528,-0.002528,0,1,6.7107895,0.0025424,-0.0025424,0,1,1.377,0.306,-0.306,0,1,29370,216.563,-216.563,0,1,12.843,1.20778,-1.20778,0,1,6.07437,,,,,437,,,,,14.6681,0.007,-0.007,0,1,420.252,5.551,-5.551,0,1,3980,157,-157,0,1,4.57,0.01,-0.01,0,1,0.7,0.02,-0.02,0,1,2022/1/6 22:49,2024/8/22 10:08
4600,5011.01,5011,418298773,418298773,1,PC,13h09m26.82s,197.361763,,,-81d57m46.65s,-81.962957,,,-43.799,0.03,-0.03,0,1,-4.25,0.028,-0.028,0,1,2459386.603,0.001948,-0.001948,0,1,2.6060495,0.0000116,-0.0000116,0,1,1.565,0.226,-0.226,0,1,5140,13.5687,-13.5687,0,1,6.89719,,,0,1,99.3507,,,,,879,,,,,13.4962,0.006,-0.006,0,1,288.015,1.4225,-1.4225,0,1,4471,122,-122,0,1,4.49,,,0,1,0.79,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4601,5012.01,5012,245728942,245728942,1,PC,16h48m51.58s,252.214926,,,-44d13m10.78s,-44.21966,,,0.012,0.094,-0.094,0,1,-2.527,0.062,-0.062,0,1,2459384.615,0.00238,-0.00238,0,1,4.18438,0.0000236,-0.0000236,0,1,2.146,0.284,-0.284,0,1,3750,8.13127,-8.13127,0,1,14.8687,0.763232,-0.763232,0,1,2440.51,,,,,1958,,,,,11.4302,0.014,-0.014,0,1,729.115,25.8505,-25.8505,0,1,10708,435.8,-435.8,0,1,4.36,0.07,-0.07,0,1,1.82,0.06,-0.06,0,1,2022/1/6 22:49,2024/8/22 10:08
4602,5013.01,5013,287494667,287494667,1,PC,08h14m31.88s,123.632846,,,-72d14m42.02s,-72.245005,,,-3.652,0.026,-0.026,0,1,1.351,0.025,-0.025,0,1,2460047.431,0.00208,-0.00208,0,1,8.989491,0.0000324,-0.0000324,0,1,1.43,0.28,-0.28,0,1,2890,5.43986,-5.43986,0,1,13.4707,0.828681,-0.828681,0,1,40.9859,,,,,704,,,,,12.7482,0.006,-0.006,0,1,1224.74,19.89,-19.89,0,1,6620,129.8,-129.8,0,1,3.89,0.09,-0.09,0,1,2.21,0.1,-0.1,0,1,2022/1/6 22:49,2024/8/22 10:08
4603,5014.01,5014,362032529,362032529,1,PC,16h18m48.67s,244.702801,,,-68d39m45.83s,-68.662731,,,3.081,0.029,-0.029,0,1,-5.359,0.041,-0.041,0,1,2459388.138,0.004973,-0.004973,0,1,3.4507193,0.0000655,-0.0000655,0,1,3.498,0.6,-0.6,0,1,2270,6.71331,-6.71331,0,1,8.16973,0.65939,-0.65939,0,1,830.757,,,,,1495,,,,,12.4073,0.006,-0.006,0,1,677.476,13.071,-13.071,0,1,5712,137.1,-137.1,0,1,3.99,0.08,-0.08,0,1,1.7,0.09,-0.09,0,1,2022/1/6 22:49,2024/8/22 10:08
4604,5015.01,5015,221656234,221656234,1,PC,16h21m05.54s,245.273071,,,-43d13m21.67s,-43.222686,,,-11.939,0.059,-0.059,0,1,3.107,0.034,-0.034,0,1,2459384.648,0.001745,-0.001745,0,1,2.4533968,0.0000113,-0.0000113,0,1,3.425,0.244,-0.244,0,1,8790,6.32972,-6.32972,0,1,16.1215,0.906705,-0.906705,0,1,2024.13,,,,,1868,,,,,12.491,0.007,-0.007,0,1,637.121,11.521,-11.521,0,1,6333,136.4,-136.4,0,1,4.07,0.08,-0.08,0,1,1.7,0.08,-0.08,0,1,2022/1/6 22:49,2024/8/22 10:08
4605,5016.01,5016,68322189,68322189.01,1,FP,15h44m38.2s,236.159176,,,-58d07m41.93s,-58.128314,,,-43.092,0.029,-0.029,0,1,-26.992,0.028,-0.028,0,1,2459385.76,0.002069,-0.002069,0,1,1.2833689,0.0000057,-0.0000057,0,1,2.592,0.141,-0.141,0,1,20090,2976.75,-2976.75,0,1,23.5753,6.22337,-6.22337,0,1,5124.73,,,,,2357,,,,,12.5209,0.006,-0.006,0,1,365.511,2.88,-2.88,0,1,5442,131.8,-131.8,0,1,4.4,0.08,-0.08,0,1,1.01,0.06,-0.06,0,1,2022/1/6 22:49,2024/8/22 10:08
4606,5017.01,5017,302054555,302054555,1,PC,17h20m04.07s,260.016954,,,-67d26m40.6s,-67.444612,,,-3.185,0.028,-0.028,0,1,-3.921,0.038,-0.038,0,1,2459384.729,0.003169,-0.003169,0,1,3.3677179,0.0000224,-0.0000224,0,1,5.049,0.308,-0.308,0,1,3070,2.21315,-2.21315,0,1,12.6215,0.86585,-0.86585,0,1,1495.44,,,,,1732,,,,,12.4698,0.006,-0.006,0,1,872.49,20.3085,-20.3085,0,1,5575.2,133,-133,0,1,3.71,0.08,-0.08,0,1,2.3,0.14,-0.14,0,1,2022/1/6 22:49,2024/8/22 10:08
4607,5018.01,5018,294691204,294691204,1,PC,17h48m50.05s,267.208534,,,-67d03m30.48s,-67.058468,,,10.994,0.03,-0.03,0,1,-3.068,0.039,-0.039,0,1,2459380.064,0.003549,-0.003549,0,1,6.5859565,0.0000469,-0.0000469,0,1,1.553,0.701,-0.701,0,1,1570,20.986,-20.986,0,1,5.98453,0.764577,-0.764577,0,1,111.468,,,,,905,,,,,11.576,0.006,-0.006,0,1,459.435,5.6815,-5.6815,0,1,6353,137.4,-137.4,0,1,4.24,0.09,-0.09,0,1,1.41,0.07,-0.07,0,1,2022/1/6 22:49,2024/8/22 10:08
4608,5019.01,5019,420829332,420829332,1,PC,16h46m30.47s,251.626959,,,-55d15m45.33s,-55.262592,,,-4.79,0.036,-0.036,0,1,-7.517,0.037,-0.037,0,1,2459385.957,0.003122,-0.003122,0,1,1.090295,0.0000079,-0.0000079,0,1,1.895,0.685,-0.685,0,1,5240,93.9578,-93.9578,0,1,8.96609,1.32215,-1.32215,0,1,3593.4,,,,,2156,,,,,12.6345,0.006,-0.006,0,1,453.404,5.6825,-5.6825,0,1,5479,136.5,-136.5,0,1,4.31,0.08,-0.08,0,1,1.14,0.07,-0.07,0,1,2022/1/6 22:49,2024/8/22 10:08
4609,502.01,502,172193428,172193428,1,APC,06h34m07.67s,98.53195,,,-28d24m15s,-28.404168,,,-12.389,0.068,-0.068,0,1,16.52,0.084,-0.084,0,1,2458493.778,0.000697,-0.000697,0,1,2.9412694,0.0000051,-0.0000051,0,1,1.6223259,0.0862524,-0.0862524,0,1,2421.369675,140.45448,-140.45448,0,1,8.8335566,4.6483674,-4.6483674,0,1,990.2921795,,,,,1430.739564,,,,,10.3773,0.006,-0.006,0,1,215.387,2.802,-2.802,0,1,5642,188,-188,0,1,4.16735,0.325713,-0.325713,0,1,1.21356,0.0591206,-0.0591206,0,1,2019/3/8 14:44,2024/9/9 12:03
4610,5020.01,5020,310266243,310266243,1,PC,16h45m16.89s,251.32038,,,-76d09m59.89s,-76.166637,,,4.073,0.023,-0.023,0,1,-0.523,0.032,-0.032,0,1,2459387.588,0.018578,-0.018578,0,1,5.3450209,0.0001725,-0.0001725,0,1,5.64,1.337,-1.337,0,1,3650,15.0332,-15.0332,0,1,11.8547,,,0,1,1370.06,,,,,1694,,,,,13.3298,0.006,-0.006,0,1,1440.15,35.105,-35.105,0,1,6279,122,-122,0,1,3.91,,,0,1,2.04,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4611,5021.01,5021,403405969,403405969,1,PC,15h20m25.47s,230.10612,,,-77d21m31.89s,-77.358859,,,0.529,0.022,-0.022,0,1,-5.304,0.027,-0.027,0,1,2459384.238,0.007501,-0.007501,0,1,12.975062,0.0001791,-0.0001791,0,1,6.124,0.717,-0.717,0,1,6210,12.1729,-12.1729,0,1,11.8674,,,0,1,266.841,,,,,1125,,,,,13.2565,0.006,-0.006,0,1,1041.69,15.98,-15.98,0,1,6480.9,85.1,-85.1,0,1,4.2,,,0,1,1.5,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4612,5022.01,5022,208772468,208772468,1,PC,16h20m51.84s,245.215993,,,-57d38m29.75s,-57.641596,,,2.49,0.034,-0.034,0,1,3.71,0.03,-0.03,0,1,2459385.707,0.003428,-0.003428,0,1,2.244541,0.000512,-0.000512,0,1,2.1,0.201,-0.201,0,1,17150,21.8261,-21.8261,0,1,13.6382,,,0,1,465.777,,,,,1294,,,,,13.1509,0.006,-0.006,0,1,488.161,5.657,-5.657,0,1,5455,122,-122,0,1,4.39,,,0,1,1.03,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4613,5023.01,5023,213111428,213111428,1,PC,17h08m29.7s,257.123769,,,-51d31m53.98s,-51.531661,,,-6.874,0.152,-0.152,0,1,-60.621,0.143,-0.143,0,1,2459386.471,0.000017,-0.000017,0,1,2.2749988,0.0000009,-0.0000009,0,1,0.632,,,0,1,68800,1.32978,-1.32978,0,1,17.0496,0.531341,-0.531341,0,1,4.17143,,,,,398,,,,,14.9582,0.008,-0.008,0,1,119.693,1.113,-1.113,0,1,3199,157,-157,0,1,4.9,,,0,1,0.32,0.01,-0.01,0,1,2022/1/6 22:49,2024/8/22 10:08
4614,5024.01,5024,344130921,344130921,1,PC,18h36m22.95s,279.09562,,,-77d22m33.42s,-77.375951,,,-2.241,0.021,-0.021,0,1,-6.312,0.029,-0.029,0,1,2459368.639,0.004688,-0.004688,0,1,14.7765802,0.0001221,-0.0001221,0,1,4.996,0.434,-0.434,0,1,4630,5.31379,-5.31379,0,1,10.2309,0.587635,-0.587635,0,1,119.223,,,,,920,,,,,12.9267,0.006,-0.006,0,1,829.942,9.7915,-9.7915,0,1,6247,127,-127,0,1,4.19,0.08,-0.08,0,1,1.46,0.07,-0.07,0,1,2022/1/6 22:49,2024/8/22 10:08
4615,5025.01,5025,217838717,217838717,1,PC,17h25m27.64s,261.365163,,,-46d59m16.92s,-46.988032,,,2.395,0.073,-0.073,0,1,-5.187,0.064,-0.064,0,1,2459384.454,0.001378,-0.001378,0,1,2.8846592,0.0000077,-0.0000077,0,1,2.783,0.163,-0.163,0,1,12880,4.74726,-4.74726,0,1,16.5935,0.853853,-0.853853,0,1,2563.35,,,,,1982,,,,,12.3666,0.008,-0.008,0,1,803.602,28.987,-28.987,0,1,8219,145.9,-145.9,0,1,4.44,0.08,-0.08,0,1,1.42,0.07,-0.07,0,1,2022/1/6 22:49,2024/8/22 10:08
4616,5026.01,5026,161247580,161247580,1,PC,17h27m47.24s,261.946819,,,-33d09m47.31s,-33.163141,,,-6.167,2.103,-2.103,0,1,-9.804,2.103,-2.103,0,1,2459383.306,0.001829,-0.001829,0,1,3.2813635,0.0000194,-0.0000194,0,1,3.203,0.245,-0.245,0,1,4740,3.77821,-3.77821,0,1,10.9441,,,0,1,1226.1,,,,,,,,,,11.831,0.006,-0.006,0,1,462.227,,,0,1,6622,,,0,1,,,,0,1,1.54,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4617,5027.01,5027,361711730,361711730,1,PC,16h15m32.41s,243.885021,,,-69d13m01.55s,-69.217097,,,-22.023,0.031,-0.031,0,1,-31.99,0.04,-0.04,0,1,2459387.004,0.001159,-0.001159,0,1,10.2436729,0.0000279,-0.0000279,0,1,2.999,0.286,-0.286,0,1,9410,302.25,-302.25,0,1,11.2818,1.9152,-1.9152,0,1,190.912,,,,,1035,,,,,10.9097,0.006,-0.006,0,1,204.429,1.0515,-1.0515,0,1,5845.9,122.8,-122.8,0,1,4.5,0.08,-0.08,0,1,0.96,0.05,-0.05,0,1,2022/1/6 22:49,2024/9/4 12:02
4618,5028.01,5028,76894548,76894548.01,1,PC,18h04m21.6s,271.090009,,,-55d38m12.7s,-55.636862,,,-0.77,0.036,-0.036,0,1,1.291,0.034,-0.034,0,1,2459388.664,0.001934,-0.001934,0,1,3.9353218,0.0000153,-0.0000153,0,1,3.169,0.537,-0.537,0,1,8020,9.51834,-9.51834,0,1,20.2069,1.3146,-1.3146,0,1,575.011,,,,,1364,,,,,12.5587,0.006,-0.006,0,1,929.659,18.8965,-18.8965,0,1,5806,134.6,-134.6,0,1,3.78,0.08,-0.08,0,1,2.17,0.12,-0.12,0,1,2022/1/6 22:49,2024/8/22 10:08
4619,5029.01,5029,154400369,154400369,1,PC,17h19m48.72s,259.95298,,,-35d44m26.68s,-35.740745,,,-9.373,0.13,-0.13,0,1,-21.635,0.085,-0.085,0,1,2459384.066,0.002625,-0.002625,0,1,3.8861815,0.0000227,-0.0000227,0,1,2.565,0.266,-0.266,0,1,5880,8.0994,-8.0994,0,1,10.8516,0.57219,-0.57219,0,1,1616.52,,,,,1766,,,,,12.1989,0.02,-0.02,0,1,383.371,9.8755,-9.8755,0,1,8615,274,-274,0,1,4.49,0.07,-0.07,0,1,1.39,0.05,-0.05,0,1,2022/1/6 22:49,2024/8/22 10:08
4620,503.01,503,186812530,186812530,1,CP,08h17m16.89s,124.320365,,,+12d36m04.76s,12.601322,,,-9.336,0.095,-0.095,0,1,-9.945,0.053,-0.053,0,1,2460257.184,0.000294,-0.000294,0,1,3.6773543,0.0000012,-0.0000012,0,1,1.441,0.185,-0.185,0,1,3949,167.475,-167.475,0,1,11.426,0.45212,-0.45212,0,1,786.44,,,,,1475,,,,,9.19813,0.006,-0.006,0,1,255.416,3.8885,-3.8885,0,1,7887,218,-218,0,1,4.28126,0.47567,-0.47567,0,1,1.68,0.06,-0.06,0,1,2019/3/14 21:38,2024/1/4 16:02
4621,5030.01,5030,444290896,444290896,1,PC,17h49m52s,267.466654,,,-32d05m45.28s,-32.095911,,,2.507,0.128,-0.128,0,1,-3.641,0.107,-0.107,0,1,2459381.764,0.003694,-0.003694,0,1,4.4299239,0.0024831,-0.0024831,0,1,4.671,0.383,-0.383,0,1,5280,8.55497,-8.55497,0,1,,,,0,1,,,,,,,,,,,12.3927,0.039,-0.039,0,1,990.831,72.926,-72.926,0,1,,,,0,1,,,,0,1,,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4622,5031.01,5031,46807139,46807139.01,1,PC,15h23m09.51s,230.789617,,,-58d43m36.42s,-58.726784,,,-4.528,0.1,-0.1,0,1,-1.773,0.123,-0.123,0,1,2459381.695,0.010082,-0.010082,0,1,4.5314275,0.0001267,-0.0001267,0,1,6.41,0.978,-0.978,0,1,6062,14.7304,-14.7304,0,1,,,,0,1,242.998,,,,,1099,,,,,13.302,0.21,-0.21,0,1,3154.91,976.47,-976.47,0,1,3605,200.3,-200.3,0,1,,,,0,1,,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4623,5032.01,5032,283665218,283665218,1,PC,15h32m47.52s,233.198015,,,-56d04m48.35s,-56.080098,,,-5.535,3.129,-3.129,0,1,-12.032,3.094,-3.094,0,1,2459376.494,0.003071,-0.003071,0,1,6.032661,0.0000458,-0.0000458,0,1,4.689,0.327,-0.327,0,1,6850,5.55387,-5.55387,0,1,,,,0,1,255.942,,,,,1114,,,,,12.7954,0.006,-0.006,0,1,732.552,,,0,1,5049.5,78.3,-78.3,0,1,,,,0,1,,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4624,5033.01,5033,318180448,318180448,1,PC,20h37m35.95s,309.399793,,,-83d05m34.55s,-83.092931,,,91.91,0.066,-0.066,0,1,-193.137,0.064,-0.064,0,1,2459389.29,0.003981,-0.003981,0,1,5.4695364,0.000047,-0.000047,0,1,1.274,0.262,-0.262,0,1,1600,7.885,-7.885,0,1,1.39203,0.119311,-0.119311,0,1,6.09736,,,,,437,,,,,11.7405,0.007,-0.007,0,1,37.3076,0.05755,-0.05755,0,1,3465,157,-157,0,1,4.86,,,0,1,0.36,0.01,-0.01,0,1,2022/1/6 22:49,2024/8/22 10:08
4625,5034.01,5034,306990399,306990399,1,PC,17h47m47.92s,266.949667,,,-62d31m38.83s,-62.527452,,,16.223,0.036,-0.036,0,1,0.536,0.039,-0.039,0,1,2459377.129,0.006567,-0.006567,0,1,8.7042937,0.0000921,-0.0000921,0,1,2.726,0.413,-0.413,0,1,2130,5.2516,-5.2516,0,1,3.59413,0.28214,-0.28214,0,1,52.2984,,,,,749,,,,,12.0635,0.006,-0.006,0,1,221.335,1.8495,-1.8495,0,1,5160.9,117,-117,0,1,4.61,0.08,-0.08,0,1,0.77,0.04,-0.04,0,1,2022/1/6 22:49,2024/8/22 10:08
4626,5035.01,5035,401509690,401509690,1,PC,14h22m31.37s,215.630691,,,-72d48m08s,-72.802221,,,-14.241,0.023,-0.023,0,1,-8.964,0.026,-0.026,0,1,2459378.67,0.002475,-0.002475,0,1,5.8009082,0.0000308,-0.0000308,0,1,3.175,0.271,-0.271,0,1,5130,5.21696,-5.21696,0,1,8.06972,0.512267,-0.512267,0,1,171.882,,,,,1008,,,,,12.5787,0.006,-0.006,0,1,394.439,2.7655,-2.7655,0,1,5406,127.7,-127.7,0,1,4.37,0.08,-0.08,0,1,1.05,0.06,-0.06,0,1,2022/1/6 22:49,2024/8/22 10:08
4627,5036.01,5036,406726743,406726743,1,PC,14h51m14.5s,222.810426,,,-78d22m41.67s,-78.378242,,,-14.213,0.026,-0.026,0,1,-9.16,0.026,-0.026,0,1,2459380.201,0.005174,-0.005174,0,1,17.7481897,0.0036893,-0.0036893,0,1,2.516,0.359,-0.359,0,1,5210,15.9512,-15.9512,0,1,11.5797,0.926806,-0.926806,0,1,11.794,,,,,516,,,,,12.5819,0.006,-0.006,0,1,567.804,4.8965,-4.8965,0,1,5393,129.1,-129.1,0,1,4.06,0.08,-0.08,0,1,1.51,0.08,-0.08,0,1,2022/1/6 22:49,2024/8/22 10:08
4628,5037.01,5037,263486257,263486257,1,PC,15h38m11.6s,234.548332,,,-71d55m40.35s,-71.927874,,,-7.659,0.04,-0.04,0,1,-17.994,0.058,-0.058,0,1,2459388.356,0.002101,-0.002101,0,1,4.1239984,0.0005356,-0.0005356,0,1,2.978,0.144,-0.144,0,1,12310,7.04462,-7.04462,0,1,14.8401,0.836909,-0.836909,0,1,542.264,,,,,1344,,,,,12.3155,0.006,-0.006,0,1,605.313,14.529,-14.529,0,1,6433,129.9,-129.9,0,1,4.3,0.09,-0.09,0,1,1.33,0.07,-0.07,0,1,2022/1/6 22:49,2024/8/22 10:08
4629,5038.01,5038,127115861,127115861,1,PC,17h48m40.49s,267.168701,,,-29d31m21.36s,-29.5226,,,-0.062,0.088,-0.088,0,1,-2.416,0.068,-0.068,0,1,2459384.822,0.005993,-0.005993,0,1,0.9990876,0.0004245,-0.0004245,0,1,1.27,0.322,-0.322,0,1,4640,28.8145,-28.8145,0,1,16.981,,,0,1,9983.53,,,,,,,,,,11.9036,0.017,-0.017,0,1,1087.44,55.21,-55.21,0,1,9391,,,0,1,4.05,,,0,1,2.41,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4630,5039.01,5039,396649769,396649769,1,PC,14h17m38.43s,214.410109,,,-75d19m27.29s,-75.324247,,,-8.187,0.034,-0.034,0,1,-7.313,0.043,-0.043,0,1,2460070.345,0.004269,-0.004269,0,1,2.1967461,0.000017,-0.000017,0,1,3.749,0.287,-0.287,0,1,3670,5.64468,-5.64468,0,1,11.6242,,,0,1,2106.93,,,,,1887,,,,,13.4924,0.006,-0.006,0,1,1079.8,34.155,-34.155,0,1,5709,122,-122,0,1,3.94,,,0,1,1.8,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4631,504.01,504,219164808,219164808,1,FP,06h03m05.78s,90.77407,,,-52d05m03.52s,-52.084311,,,-8.962,0.062,-0.062,0,1,11.404,0.065,-0.065,0,1,2459358.89,0.000217,-0.000217,0,1,1.6773063,0.0000008,-0.0000008,0,1,2.352,0.028,-0.028,0,1,3910,75.2842,-75.2842,0,1,29.2836,2.71543,-2.71543,0,1,15535.1,,,,,3110,,,,,9.6646,0.006,-0.006,0,1,425.719,5.639,-5.639,0,1,6915,204,-204,0,1,4.17618,1.79143,-1.79143,0,1,2.56,0.1,-0.1,0,1,2019/3/8 14:44,2021/10/29 12:59
4632,5040.01,5040,412828754,412828754,1,PC,17h32m30.55s,263.127273,,,-50d17m30.85s,-50.291903,,,5.115,0.044,-0.044,0,1,3.716,0.037,-0.037,0,1,2459385.934,0.003625,-0.003625,0,1,3.3808424,0.0000293,-0.0000293,0,1,3.135,0.508,-0.508,0,1,4420,12.2308,-12.2308,0,1,15.6348,1.17978,-1.17978,0,1,1136.54,,,,,1617,,,,,12.9612,0.006,-0.006,0,1,1145.04,43.905,-43.905,0,1,6445,133.1,-133.1,0,1,3.97,0.09,-0.09,0,1,1.96,0.11,-0.11,0,1,2022/1/6 22:49,2024/8/22 10:08
4633,5041.01,5041,324609476,324609476,1,PC,20h50m24.68s,312.602815,,,-81d26m35.24s,-81.443121,,,34.031,0.14,-0.14,0,1,-6.974,0.139,-0.139,0,1,2460097.676,0.000639,-0.000639,0,1,0.733892,0.0000153,-0.0000153,0,1,0.9663799,0.0637231,-0.0637231,0,1,41803.84141,2054.8794,-2054.8794,0,1,12.8031517,15.131779,-15.131779,0,1,162.6122005,,,,,910.7685622,,,,,14.9276,0.008,-0.008,0,1,195.854,3.042,-3.042,0,1,3423,157,-157,0,1,4.79,0.01,-0.01,0,1,0.438708,0.0139951,-0.0139951,0,1,2022/1/6 22:49,2024/8/22 10:08
4634,5042.01,5042,282221346,282221346,1,PC,14h03m56.55s,210.985629,,,-78d46m20.81s,-78.772446,,,-14.214,0.044,-0.044,0,1,-7.588,0.042,-0.042,0,1,2459384.43,0.00437,-0.00437,0,1,5.6316098,0.0000476,-0.0000476,0,1,5.877,0.785,-0.785,0,1,940,1.25773,-1.25773,0,1,6.99657,0.442546,-0.442546,0,1,989.195,,,,,1562,,,,,11.0384,0.006,-0.006,0,1,489.651,6.371,-6.371,0,1,5784,129.2,-129.2,0,1,3.72,0.08,-0.08,0,1,2.32,0.11,-0.11,0,1,2022/1/6 22:49,2024/8/22 10:08
4635,5043.01,5043,75522633,75522633.01,1,PC,17h48m23.88s,267.099516,,,-54d55m55.92s,-54.9322,,,14.515,0.048,-0.048,0,1,-10.453,0.046,-0.046,0,1,2459384.33,0.000492,-0.000492,0,1,3.8027513,0.0000043,-0.0000043,0,1,3.148,0.072,-0.072,0,1,26100,2.03198,-2.03198,0,1,14.5097,0.898905,-0.898905,0,1,245.058,,,,,1102,,,,,12.4337,0.006,-0.006,0,1,279.685,2.7535,-2.7535,0,1,5061,125.5,-125.5,0,1,4.5,0.09,-0.09,0,1,0.86,0.05,-0.05,0,1,2022/1/6 22:49,2024/8/22 10:08
4636,5044.01,5044,298946836,298946836,1,PC,16h12m53.18s,243.221573,,,-61d01m52.61s,-61.031281,,,8.162,0.05,-0.05,0,1,-4.417,0.046,-0.046,0,1,2459377.568,0.004024,-0.004024,0,1,5.55692,0.0034764,-0.0034764,0,1,4.092,0.627,-0.627,0,1,2480,5.63748,-5.63748,0,1,11.3578,0.772031,-0.772031,0,1,534.233,,,,,1339,,,,,11.1072,0.006,-0.006,0,1,487.432,7.3055,-7.3055,0,1,5964,128.1,-128.1,0,1,3.83,0.08,-0.08,0,1,2.1,0.1,-0.1,0,1,2022/1/6 22:49,2024/8/22 10:08
4637,5045.01,5045,297950791,297950791,1,PC,16h08m44.8s,242.186675,,,-65d15m31.18s,-65.25866,,,-4.788,0.016,-0.016,0,1,-1.414,0.027,-0.027,0,1,2459386.866,0.003033,-0.003033,0,1,3.4792084,0.0000293,-0.0000293,0,1,3.545,0.39,-0.39,0,1,8320,11.1376,-11.1376,0,1,14.4016,,,0,1,940.992,,,,,1542,,,,,13.3209,0.006,-0.006,0,1,1024.34,18.94,-18.94,0,1,6052,122,-122,0,1,4.1,,,0,1,1.57,,,0,1,2022/1/6 22:49,2024/8/22 10:08
4638,5046.01,5046,306512967,306512967,1,PC,07h56m07.49s,119.031193,,,-69d51m41.24s,-69.861455,,,-23.418,3.229,-3.229,0,1,16.596,3.229,-3.229,0,1,2459377.362,0.002553,-0.002553,0,1,11.1838046,0.0000484,-0.0000484,0,1,5.302,0.316,-0.316,0,1,3740,1.2121,-1.2121,0,1,,,,0,1,,,,,,,,,,,13.069,0.019,-0.019,0,1,737.214,,,0,1,,,,0,1,,,,0,1,,,,0,1,2022/1/6 22:50,2024/8/22 10:08
4639,5047.01,5047,291857895,291857895,1,PC,16h34m21.93s,248.591364,,,-38d14m20.93s,-38.239147,,,-30.36,0.069,-0.069,0,1,-33.18,0.05,-0.05,0,1,2459379.298,0.001549,-0.001549,0,1,7.3142625,0.0000351,-0.0000351,0,1,3.367,0.18,-0.18,0,1,18810,11.9915,-11.9915,0,1,12.5859,0.908956,-0.908956,0,1,69.2385,,,,,803,,,,,12.6794,0.006,-0.006,0,1,266.138,2.455,-2.455,0,1,4881,128.5,-128.5,0,1,4.47,0.09,-0.09,0,1,0.86,0.06,-0.06,0,1,2022/1/6 22:50,2024/8/22 10:08
